Scenario,ScenName,County,Activity,Year,Median,CI_High,CI_Low
2,Amb,Kitsap,ag,24,-0.0003836,-0.0002768,-0.0004951
2,Amb,Kitsap,ag,25,-0.0003969,-0.0002875,-0.0005157
2,Amb,Kitsap,ag,26,-0.0004028,-0.0002828,-0.0005136
2,Amb,Kitsap,ag,27,-0.0004061,-0.0002938,-0.0005202
2,Amb,Kitsap,ag,28,-0.0004158,-0.0003067,-0.0005395
2,Amb,Kitsap,ag,29,-0.000423,-0.0003025,-0.0005394
2,Amb,Kitsap,ag,30,-0.000434,-0.0003123,-0.0005558
2,Amb,Kitsap,ag,31,-0.0004417,-0.0003163,-0.0005683
2,Amb,Kitsap,grass,1,0.00E+00,0.00E+00,0.00E+00
2,Amb,Kitsap,grass,2,0.00E+00,0.00E+00,0.00E+00
2,Amb,Kitsap,grass,3,0.00E+00,0.00E+00,0.00E+00
2,Amb,Kitsap,grass,4,0.00E+00,0.00E+00,0.00E+00
2,Amb,Kitsap,grass,5,0.00E+00,0.00E+00,-1.00E-07
2,Amb,Kitsap,grass,6,-1.00E-07,0.00E+00,-1.00E-07
2,Amb,Kitsap,grass,7,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,8,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,9,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,10,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,11,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,12,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,13,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,14,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,15,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,16,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,17,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,18,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,19,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,20,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,21,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,22,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,23,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,24,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,25,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,26,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,27,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,28,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,29,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,30,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,grass,31,-1.00E-07,-1.00E-07,-1.00E-07
2,Amb,Kitsap,ifm,1,-0.0179278,-0.0151477,-0.0208042
2,Amb,Kitsap,ifm,2,-0.0215519,-0.0184858,-0.0251704
2,Amb,Kitsap,ifm,3,-0.0253661,-0.0211725,-0.0296583
2,Amb,Kitsap,ifm,4,-0.0299585,-0.02541,-0.0346891
2,Amb,Kitsap,ifm,5,-0.0353808,-0.0294461,-0.0414394
2,Amb,Kitsap,ifm,6,-0.0414812,-0.0347416,-0.0486077
2,Amb,Kitsap,ifm,7,-0.0453016,-0.037905,-0.0528283
2,Amb,Kitsap,ifm,8,-0.0480316,-0.0401986,-0.0556851
2,Amb,Kitsap,ifm,9,-0.0493697,-0.041724,-0.0575962
2,Amb,Kitsap,ifm,10,-0.0501064,-0.0425338,-0.0580185
2,Amb,Kitsap,ifm,11,-0.0508745,-0.0431684,-0.0586633
2,Amb,Kitsap,ifm,12,-0.0514374,-0.0431187,-0.058987
2,Amb,Kitsap,ifm,13,-0.0517827,-0.0438565,-0.0594597
2,Amb,Kitsap,ifm,14,-0.0517709,-0.0439596,-0.0596089
2,Amb,Kitsap,ifm,15,-0.0525644,-0.0444959,-0.0601471
2,Amb,Kitsap,ifm,16,-0.052944,-0.0447667,-0.0610345
2,Amb,Kitsap,ifm,17,-0.0532438,-0.0451848,-0.0608224
2,Amb,Kitsap,ifm,18,-0.0537159,-0.0463949,-0.0617289
2,Amb,Kitsap,ifm,19,-0.0539344,-0.0459484,-0.0620818
2,Amb,Kitsap,ifm,20,-0.0539834,-0.0463162,-0.0626329
2,Amb,Kitsap,ifm,21,-0.0548742,-0.0464772,-0.0628025
2,Amb,Kitsap,ifm,22,-0.0548502,-0.0464859,-0.0631091
2,Amb,Kitsap,ifm,23,-0.0552747,-0.0469014,-0.063807
2,Amb,Kitsap,ifm,24,-0.0553129,-0.0464254,-0.0636989
2,Amb,Kitsap,ifm,25,-0.0556766,-0.0474267,-0.0641045
2,Amb,Kitsap,ifm,26,-0.0557283,-0.0479309,-0.0642731
2,Amb,Kitsap,ifm,27,-0.0564568,-0.0481461,-0.0644937
2,Amb,Kitsap,ifm,28,-0.0566117,-0.047873,-0.0652591
2,Amb,Kitsap,ifm,29,-0.0565172,-0.0484997,-0.0649596
2,Amb,Kitsap,ifm,30,-0.0567364,-0.0484007,-0.0649589
2,Amb,Kitsap,ifm,31,-0.0566845,-0.0489828,-0.0650927
2,Amb,Kitsap,reforest,1,0,0,0
2,Amb,Kitsap,reforest,2,0,0,0
2,Amb,Kitsap,reforest,3,0,0,0
2,Amb,Kitsap,reforest,4,0,0,0
2,Amb,Kitsap,reforest,5,0,0,0
2,Amb,Kitsap,reforest,6,0,0,0
2,Amb,Kitsap,reforest,7,0,0,0
2,Amb,Kitsap,reforest,8,0,0,0
2,Amb,Kitsap,reforest,9,0,0,0
2,Amb,Kitsap,reforest,10,0,0,0
2,Amb,Kitsap,reforest,11,0,0,0
2,Amb,Kitsap,reforest,12,0,0,0
2,Amb,Kitsap,reforest,13,0,0,0
2,Amb,Kitsap,reforest,14,0,0,0
2,Amb,Kitsap,reforest,15,0,0,0
2,Amb,Kitsap,reforest,16,0,0,0
2,Amb,Kitsap,reforest,17,0,0,0
2,Amb,Kitsap,reforest,18,0,0,0
2,Amb,Kitsap,reforest,19,0,0,0
2,Amb,Kitsap,reforest,20,0,0,0
2,Amb,Kitsap,reforest,21,0,0,0
2,Amb,Kitsap,reforest,22,0,0,0
2,Amb,Kitsap,reforest,23,0,0,0
2,Amb,Kitsap,reforest,24,0,0,0
2,Amb,Kitsap,reforest,25,0,0,0
2,Amb,Kitsap,reforest,26,0,0,0
2,Amb,Kitsap,reforest,27,0,0,0
2,Amb,Kitsap,reforest,28,0,0,0
2,Amb,Kitsap,reforest,29,0,0,0
2,Amb,Kitsap,reforest,30,0,0,0
2,Amb,Kitsap,reforest,31,0,0,0
2,Amb,Kitsap,rref,1,-0.0000027,-0.0000025,-0.0000028
2,Amb,Kitsap,rref,2,-0.0000078,-0.0000075,-0.0000082
2,Amb,Kitsap,rref,3,-0.0000152,-0.0000145,-0.000016
2,Amb,Kitsap,rref,4,-0.0000248,-0.0000235,-0.0000261
2,Amb,Kitsap,rref,5,-0.0000363,-0.0000345,-0.0000382
2,Amb,Kitsap,rref,6,-0.0000495,-0.0000473,-0.0000521
2,Amb,Kitsap,rref,7,-0.0000644,-0.0000612,-0.0000676
2,Amb,Kitsap,rref,8,-0.0000811,-0.000077,-0.0000848
2,Amb,Kitsap,rref,9,-0.0000991,-0.000094,-0.0001042
2,Amb,Kitsap,rref,10,-0.0001187,-0.0001128,-0.0001243
2,Amb,Kitsap,rref,11,-0.0001415,-0.0001347,-0.0001485
2,Amb,Kitsap,rref,12,-0.0001683,-0.0001599,-0.0001764
2,Amb,Kitsap,rref,13,-0.0001982,-0.0001887,-0.0002078
2,Amb,Kitsap,rref,14,-0.0002317,-0.0002206,-0.0002438
2,Amb,Kitsap,rref,15,-0.0002679,-0.000254,-0.0002799
2,Amb,Kitsap,rref,16,-0.0003061,-0.0002914,-0.0003216
2,Amb,Kitsap,rref,17,-0.0003473,-0.0003307,-0.0003644
2,Amb,Kitsap,rref,18,-0.0003904,-0.0003701,-0.000409
2,Amb,Kitsap,rref,19,-0.0004364,-0.0004147,-0.0004583
2,Amb,Kitsap,rref,20,-0.0004841,-0.0004606,-0.000508
2,Amb,Kitsap,rref,21,-0.0005382,-0.0005112,-0.0005639
2,Amb,Kitsap,rref,22,-0.0005985,-0.0005696,-0.0006296
2,Amb,Kitsap,rref,23,-0.0006676,-0.0006317,-0.0006994
2,Amb,Kitsap,rref,24,-0.000738,-0.0007028,-0.0007764
2,Amb,Kitsap,rref,25,-0.0008183,-0.0007785,-0.0008582
2,Amb,Kitsap,rref,26,-0.0008983,-0.0008553,-0.0009453
2,Amb,Kitsap,rref,27,-0.0009893,-0.0009378,-0.001037
2,Amb,Kitsap,rref,28,-0.0010399,-0.00099,-0.0010909
2,Amb,Kitsap,rref,29,-0.0010384,-0.0009899,-0.0010907
2,Amb,Kitsap,rref,30,-0.0010385,-0.000985,-0.0010915
2,Amb,Kitsap,rref,31,-0.001041,-0.0009907,-0.0010905
2,Amb,Kitsap,sage,1,0,0,0
2,Amb,Kitsap,sage,2,0,0,0
2,Amb,Kitsap,sage,3,0,0,0
2,Amb,Kitsap,sage,4,0,0,0
2,Amb,Kitsap,sage,5,0,0,0
2,Amb,Kitsap,sage,6,0,0,0
2,Amb,Kitsap,sage,7,0,0,0
2,Amb,Kitsap,sage,8,0,0,0
2,Amb,Kitsap,sage,9,0,0,0
2,Amb,Kitsap,sage,10,0,0,0
2,Amb,Kitsap,sage,11,0,0,0
2,Amb,Kitsap,sage,12,0,0,0
2,Amb,Kitsap,sage,13,0,0,0
2,Amb,Kitsap,sage,14,0,0,0
2,Amb,Kitsap,sage,15,0,0,0
2,Amb,Kitsap,sage,16,0,0,0
2,Amb,Kitsap,sage,17,0,0,0
2,Amb,Kitsap,sage,18,0,0,0
2,Amb,Kitsap,sage,19,0,0,0
2,Amb,Kitsap,sage,20,0,0,0
2,Amb,Kitsap,sage,21,0,0,0
2,Amb,Kitsap,sage,22,0,0,0
2,Amb,Kitsap,sage,23,0,0,0
2,Amb,Kitsap,sage,24,0,0,0
2,Amb,Kitsap,sage,25,0,0,0
2,Amb,Kitsap,sage,26,0,0,0
2,Amb,Kitsap,sage,27,0,0,0
2,Amb,Kitsap,sage,28,0,0,0
2,Amb,Kitsap,sage,29,0,0,0
2,Amb,Kitsap,sage,30,0,0,0
2,Amb,Kitsap,sage,31,0,0,0
2,Amb,Kitsap,tide,1,0,0,0
2,Amb,Kitsap,tide,2,0,0,0
2,Amb,Kitsap,tide,3,0,0,0
2,Amb,Kitsap,tide,4,0,0,0
2,Amb,Kitsap,tide,5,0,0,0
2,Amb,Kitsap,tide,6,0,0,0
2,Amb,Kitsap,tide,7,0,0,0
2,Amb,Kitsap,tide,8,0,0,0
2,Amb,Kitsap,tide,9,0,0,0
2,Amb,Kitsap,tide,10,0,0,0
2,Amb,Kitsap,tide,11,0,0,0
2,Amb,Kitsap,tide,12,0,0,0
2,Amb,Kitsap,tide,13,0,0,0
2,Amb,Kitsap,tide,14,0,0,0
2,Amb,Kitsap,tide,15,0,0,0
2,Amb,Kitsap,tide,16,0,0,0
2,Amb,Kitsap,tide,17,0,0,0
2,Amb,Kitsap,tide,18,0,0,0
2,Amb,Kitsap,tide,19,0,0,0
2,Amb,Kitsap,tide,20,0,0,0
2,Amb,Kitsap,tide,21,0,0,0
2,Amb,Kitsap,tide,22,0,0,0
2,Amb,Kitsap,tide,23,0,0,0
2,Amb,Kitsap,tide,24,0,0,0
2,Amb,Kitsap,tide,25,0,0,0
2,Amb,Kitsap,tide,26,0,0,0
2,Amb,Kitsap,tide,27,0,0,0
2,Amb,Kitsap,tide,28,0,0,0
2,Amb,Kitsap,tide,29,0,0,0
2,Amb,Kitsap,tide,30,0,0,0
2,Amb,Kitsap,tide,31,0,0,0
2,Amb,Kittitas,ACF,1,-0.0020198,-0.0009405,-0.0031418
2,Amb,Kittitas,ACF,2,-0.0039814,-0.0018106,-0.0063774
2,Amb,Kittitas,ACF,3,-0.0061848,-0.0027153,-0.0095304
2,Amb,Kittitas,ACF,4,-0.0081133,-0.0035924,-0.0124568
2,Amb,Kittitas,ACF,5,-0.0100301,-0.0049358,-0.0159019
2,Amb,Kittitas,ACF,6,-0.0123752,-0.0053018,-0.0185407
2,Amb,Kittitas,ACF,7,-0.0142296,-0.006971,-0.0223394
2,Amb,Kittitas,ACF,8,-0.0159072,-0.0070298,-0.0254036
2,Amb,Kittitas,ACF,9,-0.0177603,-0.0089733,-0.0275585
2,Amb,Kittitas,ACF,10,-0.0204598,-0.0088343,-0.0322356
2,Amb,Kittitas,ACF,11,-0.020703,-0.0087201,-0.0316261
2,Amb,Kittitas,ACF,12,-0.0202824,-0.0091057,-0.0312254
2,Amb,Kittitas,ACF,13,-0.0205598,-0.0089405,-0.0315855
2,Amb,Kittitas,ACF,14,-0.0205304,-0.0091892,-0.0322858
2,Amb,Kittitas,ACF,15,-0.0206606,-0.0088211,-0.0315891
2,Amb,Kittitas,ACF,16,-0.0214506,-0.0102726,-0.0325862
2,Amb,Kittitas,ACF,17,-0.020861,-0.0092136,-0.0319915
2,Amb,Kittitas,ACF,18,-0.0203773,-0.0096746,-0.0322808
2,Amb,Kittitas,ACF,19,-0.0211072,-0.0093097,-0.0327494
2,Amb,Kittitas,ACF,20,-0.0209322,-0.0102907,-0.0326961
2,Amb,Kittitas,ACF,21,-0.020694,-0.0098388,-0.0330499
2,Amb,Kittitas,ACF,22,-0.0208444,-0.0098472,-0.0319214
2,Amb,Kittitas,ACF,23,-0.0212279,-0.0097904,-0.0332629
2,Amb,Kittitas,ACF,24,-0.020871,-0.0099374,-0.03281
2,Amb,Kittitas,ACF,25,-0.0209522,-0.0099898,-0.0326059
2,Amb,Kittitas,ACF,26,-0.0211608,-0.0109518,-0.0321031
2,Amb,Kittitas,ACF,27,-0.0216332,-0.0097016,-0.0315978
2,Amb,Kittitas,ACF,28,-0.0211775,-0.0107142,-0.0324594
2,Amb,Kittitas,ACF,29,-0.0212105,-0.0101637,-0.0327106
2,Amb,Kittitas,ACF,30,-0.0215249,-0.0102056,-0.0327892
2,Amb,Kittitas,ACF,31,-0.0215364,-0.0100892,-0.0335021
2,Amb,Kittitas,ag,1,-0.0009817,-0.000679,-0.0012746
2,Amb,Kittitas,ag,2,-0.0019704,-0.0013629,-0.0025488
2,Amb,Kittitas,ag,3,-0.0028859,-0.0020364,-0.0038376
2,Amb,Kittitas,ag,4,-0.0039397,-0.0027493,-0.0051569
2,Amb,Kittitas,ag,5,-0.0049656,-0.0034768,-0.0064124
2,Amb,Kittitas,ag,6,-0.0058519,-0.0040324,-0.0076352
2,Amb,Kittitas,ag,7,-0.0067919,-0.004689,-0.0089277
2,Amb,Kittitas,ag,8,-0.0079221,-0.0055509,-0.010231
2,Amb,Kittitas,ag,9,-0.008679,-0.0060568,-0.0115193
2,Amb,Kittitas,ag,10,-0.0097877,-0.006845,-0.0127177
2,Amb,Kittitas,ag,11,-0.009977,-0.0070367,-0.0131495
2,Amb,Kittitas,ag,12,-0.0102528,-0.0072133,-0.013277
2,Amb,Kittitas,ag,13,-0.0104378,-0.0073724,-0.0137273
2,Amb,Kittitas,ag,14,-0.0108313,-0.0076736,-0.0140092
2,Amb,Kittitas,ag,15,-0.0111105,-0.0077973,-0.0142951
2,Amb,Kittitas,ag,16,-0.0114676,-0.0080429,-0.0147668
2,Amb,Kittitas,ag,17,-0.0117032,-0.0082022,-0.0149425
2,Amb,Kittitas,ag,18,-0.0119023,-0.0084392,-0.0152491
2,Amb,Kittitas,ag,19,-0.0123179,-0.0087458,-0.0156218
2,Amb,Kittitas,ag,20,-0.0125597,-0.0087419,-0.0160591
2,Amb,Kittitas,ag,21,-0.0127015,-0.0090184,-0.0163106
2,Amb,Kittitas,ag,22,-0.0128348,-0.0091369,-0.0165141
2,Amb,Kittitas,ag,23,-0.0130464,-0.0094696,-0.016907
2,Amb,Kittitas,ag,24,-0.0135296,-0.009746,-0.0174619
2,Amb,Kittitas,ag,25,-0.0138478,-0.0099886,-0.0175878
2,Amb,Kittitas,ag,26,-0.0139138,-0.0100227,-0.0177936
2,Amb,Kittitas,ag,27,-0.0142481,-0.0100765,-0.0182064
2,Amb,Kittitas,ag,28,-0.0144548,-0.0104383,-0.0185748
2,Amb,Kittitas,ag,29,-0.0148529,-0.0107495,-0.0189194
2,Amb,Kittitas,ag,30,-0.015044,-0.011063,-0.0193188
2,Amb,Kittitas,ag,31,-0.0153489,-0.0108176,-0.0195594
2,Amb,Kittitas,grass,1,-1.60E-06,-1.40E-06,-1.90E-06
2,Amb,Kittitas,grass,2,-3.30E-06,-2.70E-06,-3.80E-06
2,Amb,Kittitas,grass,3,-4.90E-06,-4.10E-06,-5.60E-06
2,Amb,Kittitas,grass,4,-6.50E-06,-5.50E-06,-7.60E-06
2,Amb,Kittitas,grass,5,-8.10E-06,-6.80E-06,-9.50E-06
2,Amb,Kittitas,grass,6,-9.70E-06,-8.10E-06,-1.12E-05
2,Amb,Kittitas,grass,7,-1.14E-05,-9.60E-06,-1.32E-05
2,Amb,Kittitas,grass,8,-1.29E-05,-1.09E-05,-1.52E-05
2,Amb,Kittitas,grass,9,-1.47E-05,-1.23E-05,-1.71E-05
2,Amb,Kittitas,grass,10,-1.62E-05,-1.37E-05,-1.89E-05
2,Amb,Kittitas,grass,11,-1.62E-05,-1.33E-05,-1.89E-05
2,Amb,Kittitas,grass,12,-1.63E-05,-1.37E-05,-1.87E-05
2,Amb,Kittitas,grass,13,-1.61E-05,-1.34E-05,-1.91E-05
2,Amb,Kittitas,grass,14,-1.64E-05,-1.35E-05,-1.92E-05
2,Amb,Kittitas,grass,15,-1.63E-05,-1.36E-05,-1.89E-05
2,Amb,Kittitas,grass,16,-1.62E-05,-1.35E-05,-1.90E-05
2,Amb,Kittitas,grass,17,-1.62E-05,-1.35E-05,-1.89E-05
2,Amb,Kittitas,grass,18,-1.63E-05,-1.36E-05,-1.89E-05
2,Amb,Kittitas,grass,19,-1.62E-05,-1.34E-05,-1.89E-05
2,Amb,Kittitas,grass,20,-1.62E-05,-1.37E-05,-1.89E-05
2,Amb,Kittitas,grass,21,-1.62E-05,-1.35E-05,-1.89E-05
2,Amb,Kittitas,grass,22,-1.62E-05,-1.34E-05,-1.88E-05
2,Amb,Kittitas,grass,23,-1.63E-05,-1.36E-05,-1.89E-05
2,Amb,Kittitas,grass,24,-1.63E-05,-1.37E-05,-1.91E-05
2,Amb,Kittitas,grass,25,-1.64E-05,-1.37E-05,-1.89E-05
2,Amb,Kittitas,grass,26,-1.62E-05,-1.34E-05,-1.88E-05
2,Amb,Kittitas,grass,27,-1.64E-05,-1.36E-05,-1.90E-05
2,Amb,Kittitas,grass,28,-1.63E-05,-1.37E-05,-1.90E-05
2,Amb,Kittitas,grass,29,-1.63E-05,-1.36E-05,-1.90E-05
2,Amb,Kittitas,grass,30,-1.63E-05,-1.35E-05,-1.90E-05
2,Amb,Kittitas,grass,31,-1.62E-05,-1.35E-05,-1.90E-05
2,Amb,Kittitas,ifm,1,-0.0405977,-0.0347744,-0.0463461
2,Amb,Kittitas,ifm,2,-0.0485488,-0.0416422,-0.0558115
2,Amb,Kittitas,ifm,3,-0.0591617,-0.0505872,-0.0673046
2,Amb,Kittitas,ifm,4,-0.0711138,-0.0602988,-0.0815627
2,Amb,Kittitas,ifm,5,-0.0828137,-0.0708621,-0.0946554
2,Amb,Kittitas,ifm,6,-0.086559,-0.0736883,-0.0980248
2,Amb,Kittitas,ifm,7,-0.0875597,-0.0753914,-0.0994029
2,Amb,Kittitas,ifm,8,-0.087445,-0.0745583,-0.0998533
2,Amb,Kittitas,ifm,9,-0.0883873,-0.0752808,-0.1010877
2,Amb,Kittitas,ifm,10,-0.0885497,-0.075039,-0.1021832
2,Amb,Kittitas,ifm,11,-0.0894417,-0.0763924,-0.1034049
2,Amb,Kittitas,ifm,12,-0.0898468,-0.0771602,-0.1039488
2,Amb,Kittitas,ifm,13,-0.0899551,-0.0767289,-0.1044381
2,Amb,Kittitas,ifm,14,-0.0901165,-0.0761716,-0.1034735
2,Amb,Kittitas,ifm,15,-0.09038,-0.0760615,-0.1042306
2,Amb,Kittitas,ifm,16,-0.0911827,-0.0769086,-0.1051167
2,Amb,Kittitas,ifm,17,-0.0914387,-0.0759033,-0.1058362
2,Amb,Kittitas,ifm,18,-0.091553,-0.0767512,-0.1055528
2,Amb,Kittitas,ifm,19,-0.09161,-0.0774125,-0.1064601
2,Amb,Kittitas,ifm,20,-0.0927774,-0.0769099,-0.1081684
2,Amb,Kittitas,ifm,21,-0.0926275,-0.0769938,-0.1076366
2,Amb,Kittitas,ifm,22,-0.0930181,-0.0765087,-0.1081336
2,Amb,Kittitas,ifm,23,-0.0934107,-0.0779782,-0.1099179
2,Amb,Kittitas,ifm,24,-0.0940986,-0.0784532,-0.109586
2,Amb,Kittitas,ifm,25,-0.0938005,-0.0781591,-0.1095985
2,Amb,Kittitas,ifm,26,-0.094661,-0.0786376,-0.1107292
2,Amb,Kittitas,ifm,27,-0.0943042,-0.0786291,-0.1099332
2,Amb,Kittitas,ifm,28,-0.0949015,-0.0788862,-0.1108314
2,Amb,Kittitas,ifm,29,-0.0950371,-0.0778622,-0.11279
2,Amb,Kittitas,ifm,30,-0.0945386,-0.0782426,-0.111791
2,Amb,Kittitas,ifm,31,-0.094488,-0.078354,-0.1105543
2,Amb,Kittitas,reforest,1,-2.20E-06,-3.00E-07,-4.40E-06
2,Amb,Kittitas,reforest,2,-4.00E-06,-1.70E-06,-7.10E-06
2,Amb,Kittitas,reforest,3,-6.40E-06,-4.20E-06,-8.70E-06
2,Amb,Kittitas,reforest,4,-8.20E-06,-6.50E-06,-1.00E-05
2,Amb,Kittitas,reforest,5,-1.00E-05,-7.40E-06,-1.28E-05
2,Amb,Kittitas,reforest,6,-1.10E-05,-8.30E-06,-1.39E-05
2,Amb,Kittitas,reforest,7,-1.21E-05,-9.60E-06,-1.48E-05
2,Amb,Kittitas,reforest,8,-1.30E-05,-1.06E-05,-1.56E-05
2,Amb,Kittitas,reforest,9,-1.40E-05,-1.11E-05,-1.68E-05
2,Amb,Kittitas,reforest,10,-1.35E-05,-1.05E-05,-1.65E-05
2,Amb,Kittitas,reforest,11,-1.30E-05,-1.00E-05,-1.64E-05
2,Amb,Kittitas,reforest,12,-1.25E-05,-9.40E-06,-1.57E-05
2,Amb,Kittitas,reforest,13,-1.21E-05,-9.20E-06,-1.52E-05
2,Amb,Kittitas,reforest,14,-1.18E-05,-8.70E-06,-1.48E-05
2,Amb,Kittitas,reforest,15,-1.18E-05,-8.60E-06,-1.49E-05
2,Amb,Kittitas,reforest,16,-1.32E-05,-9.60E-06,-1.75E-05
2,Amb,Kittitas,reforest,17,-1.50E-05,-1.07E-05,-1.98E-05
2,Amb,Kittitas,reforest,18,-1.66E-05,-1.26E-05,-2.07E-05
2,Amb,Kittitas,reforest,19,-1.80E-05,-1.45E-05,-2.16E-05
2,Amb,Kittitas,reforest,20,-1.92E-05,-1.53E-05,-2.37E-05
2,Amb,Kittitas,reforest,21,-2.06E-05,-1.61E-05,-2.55E-05
2,Amb,Kittitas,reforest,22,-2.19E-05,-1.77E-05,-2.64E-05
2,Amb,Kittitas,reforest,23,-2.30E-05,-1.95E-05,-2.69E-05
2,Amb,Kittitas,reforest,24,-2.42E-05,-2.00E-05,-2.85E-05
2,Amb,Kittitas,reforest,25,-2.42E-05,-1.98E-05,-2.88E-05
2,Amb,Kittitas,reforest,26,-2.49E-05,-2.08E-05,-2.92E-05
2,Amb,Kittitas,reforest,27,-2.55E-05,-2.15E-05,-2.98E-05
2,Amb,Kittitas,reforest,28,-2.62E-05,-2.14E-05,-3.11E-05
2,Amb,Kittitas,reforest,29,-2.68E-05,-2.23E-05,-3.15E-05
2,Amb,Kittitas,reforest,30,-2.74E-05,-2.31E-05,-3.21E-05
2,Amb,Kittitas,reforest,31,-2.78E-05,-2.33E-05,-3.28E-05
2,Amb,Kittitas,rref,1,-0.0000143,-0.0000136,-0.000015
2,Amb,Kittitas,rref,2,-0.0000418,-0.0000397,-0.0000439
2,Amb,Kittitas,rref,3,-0.0000815,-0.0000775,-0.0000857
2,Amb,Kittitas,rref,4,-0.0001326,-0.0001262,-0.0001388
2,Amb,Kittitas,rref,5,-0.0001942,-0.0001842,-0.0002037
2,Amb,Kittitas,rref,6,-0.000265,-0.000253,-0.0002786
2,Amb,Kittitas,rref,7,-0.0003465,-0.000329,-0.0003634
2,Amb,Kittitas,rref,8,-0.0004349,-0.0004132,-0.0004545
2,Amb,Kittitas,rref,9,-0.0005301,-0.0005036,-0.0005561
2,Amb,Kittitas,rref,10,-0.0006328,-0.0006014,-0.0006644
2,Amb,Kittitas,rref,11,-0.0007567,-0.0007191,-0.0007948
2,Amb,Kittitas,rref,12,-0.0009009,-0.000855,-0.0009424
2,Amb,Kittitas,rref,13,-0.0010624,-0.0010104,-0.0011165
2,Amb,Kittitas,rref,14,-0.0012368,-0.0011809,-0.0013
2,Amb,Kittitas,rref,15,-0.0014316,-0.0013595,-0.0015023
2,Amb,Kittitas,rref,16,-0.0016404,-0.0015609,-0.0017242
2,Amb,Kittitas,rref,17,-0.0018565,-0.0017638,-0.0019505
2,Amb,Kittitas,rref,18,-0.0020914,-0.0019925,-0.0021932
2,Amb,Kittitas,rref,19,-0.0023328,-0.0022197,-0.0024483
2,Amb,Kittitas,rref,20,-0.0025864,-0.0024585,-0.0027067
2,Amb,Kittitas,rref,21,-0.0028715,-0.0027236,-0.0030199
2,Amb,Kittitas,rref,22,-0.0032076,-0.0030379,-0.003364
2,Amb,Kittitas,rref,23,-0.0035613,-0.0033841,-0.0037511
2,Amb,Kittitas,rref,24,-0.0039635,-0.0037594,-0.0041591
2,Amb,Kittitas,rref,25,-0.0043671,-0.0041439,-0.0045881
2,Amb,Kittitas,rref,26,-0.0048195,-0.0045606,-0.005052
2,Amb,Kittitas,rref,27,-0.0052853,-0.0050175,-0.0055344
2,Amb,Kittitas,rref,28,-0.0057801,-0.0054762,-0.0060942
2,Amb,Kittitas,rref,29,-0.0062808,-0.0059755,-0.0066041
2,Amb,Kittitas,rref,30,-0.0068288,-0.0064617,-0.0071319
2,Amb,Kittitas,rref,31,-0.0073674,-0.0070064,-0.0077267
2,Amb,Kittitas,sage,1,-0.0001857,-0.0001201,-0.000251
2,Amb,Kittitas,sage,2,-0.0003988,-0.0002662,-0.0005235
2,Amb,Kittitas,sage,3,-0.0006465,-0.000439,-0.0008367
2,Amb,Kittitas,sage,4,-0.0009287,-0.0006403,-0.0012066
2,Amb,Kittitas,sage,5,-0.0012308,-0.0008501,-0.0015874
2,Amb,Kittitas,sage,6,-0.001574,-0.0011199,-0.0020536
2,Amb,Kittitas,sage,7,-0.0019146,-0.0013378,-0.0025211
2,Amb,Kittitas,sage,8,-0.0023361,-0.0016805,-0.0030474
2,Amb,Kittitas,sage,9,-0.0027891,-0.0019687,-0.0035826
2,Amb,Kittitas,sage,10,-0.0032104,-0.0023037,-0.0041883
2,Amb,Kittitas,sage,11,-0.0035585,-0.0025355,-0.0046174
2,Amb,Kittitas,sage,12,-0.003869,-0.0027362,-0.0049384
2,Amb,Kittitas,sage,13,-0.0041837,-0.0029624,-0.0053559
2,Amb,Kittitas,sage,14,-0.0044282,-0.0031345,-0.0058508
